,id,text
69344,b9848e0612f7db07,"taysia 

taysia- a word meaning beautiful, creative, and the best friend in the world. juss another reason for somone to go to school juss to see her. if anyone doesnt like her most likely theyre either mental or jus idiotic, or maybe her inner and outer beauty is too much for them to grasp."
36441,6155e4aafbd1bdc0,"""

 James Chambers 

Unfortunately, I note that the article on James Chambers was also a copyright problem.

If you happened to have written the underlying information, let us know, so we can offer suggestions on how it can be used.

I am sure this is discouraging to see almost all your edits disappearing, please let me know, by contacting me on my talk page,  if I can help you understand what went wrong and what can be done.(Talk) """
115260,68523595ba548b9c,"What was the size/area of pre-amalgamation Hamilton?
Where could one get the information? They seem to have for Old Toronto. 24.36.54.238"
132096,c2e1f671e77cf636,"""

This file may be deleted.
Thanks for uploading Image:Pedigree Chump album cover.jpg. However, there is a concern that the rationale you have provided for using this image under """"fair use"""" may be invalid. Please read carefully the instructions at Wikipedia:Non-free content and then go to the image description page and clarify why you think the image qualifies.

If it is determined that the image does not qualify under fair use, it will be deleted within a couple of days according to our Criteria for speedy deletion. If you have any questions please ask them at the Media copyright questions page. Thank you. (talk • contribs • ) """
27771,49897333f5d1e804,"Thank you for experimenting with the page Appalachian Mountains on Wikipedia. Your test worked, and it has been reverted or removed. Please use the sandbox for any other tests you want to do. Take a look at the welcome page if you would like to learn more about contributing to our encyclopedia."
71585,bfa811f71029a9d1,"twat 

your a twat and im not checking back so you cant reply twat twat twat!"
106231,38563f09d0a4ec60,"Oh, well Harry finally got his payback on me. I could tell you could not stand that I was right about the Ryanair incident. I also like how you got so upset that your minor incident was not going to be included that went ahead and removed the incidents that the Irish aviation authorities labeled as serious incidents and had been in the article for a few years. Harry do wiki a favor and stay away from aviation articles, you obviously have the same insight into aviation as a two year old has into biology. Do me a favor, since this is two personal attacks in 24hrs, PLEASE permanently block me so I don't waste anymore of my time on this excuse of an encyclopedia. After trying to help this site out, it is obvious that this site is a joke. 76.19.222.40"
122893,917756a7ad6c74b7,"2007 litter act sect 11 is shit, grab qld leg with amendments!"
36016,6040d01e00ea8623,"== ATTENTION ==

Poop....that is all

this page will self destruct in 10 seconds, i suggest you leave the FCS computer lab... or press ALT+F4 right now."
121882,8c1077b2a4633106,(unless they relate to my hatred of Arabs)
150856,731a415b78b5e1de,", cos its just retarded what you are assuming. nooblet"
102601,2519c807a44921f1,"Ah yes, she is not insane, she uses highly allusive language, so that another humanities professor can spout nonsense at the taxpayer's expense on what the hallowed cow meant to say.137.205.183.70"
38887,67c466a74bdcd524,"Agreeing with the first unsigned comment in this section, i.e., most of that list applies to any Mexican-derived cuisine, Spanish cuisine, even Italian.  I mean, come on, oregano???  The list is way too long and nowhere near focused on New Mexican cuisine.  What is unique to New Mexican cuisine?  That's it."
131228,be2a7d8105fc3b03,"you're id.iot, vascoamaral is s'tu.pi.d"
88773,ed7e6d2528073422,"U asshole u dickhead..getthe staright..whatever comments  i add are authentic..
Ms dhoni is rajput..but u keep on deleting that, whereas on sehwag page u allow to be written that he is jat...
badgujjars are rajputs..not one u ask will tell they are gujjars..
u  are trying to remove rajput glorius history..i will not tolerate..u mongrose..

Rajputs were the rulers of india and gujjars and jats are farmers and cattle herders...
u urself are giving wrong information to the wrol.d

wat sort of wikipedia is that..
u must have taken some bribe..u sukker head...."
84393,e1b2bcda0b42d087,"COME ON, SUCKA! 
I WILL PUNCH YOUR FUCKING FACE AND ALL YOUR FAMILY! YOU SON OF A BITCH!
FUCK YOU, SUCKA! WHAT DO YOU SAY NOW?!"
91057,f395ab25f17f48d0,"Obviously he thinks it's his mission in life to to convince the world of his ethnic theories, so he's not going to just give up."
56586,972c9edd5c31439b,I don't have a vendetta you little piece of shit. You are the one who has the vendetta as proven when you had to delete Andrew's article because you're a fucked-up little boy who wants attention. In the future do not remove any references to Andrew from other pages as it takes time to restore them and I will restore ALL of them. Get a hobby or start editing articles which aren't motivated by your hatred for that person because they banned you from an IRC channel. Grow up.
119800,80a36207de384433,"Concerning East High School 

You suck. Why did you change the page?
East High has no Noted Alumni.
When I make well needed changes, please leave them be."
113356,5e2ceddf4ff6b630,"Minuscule 59 
Thank you very much for your correction."
54634,920bd0ca828b4db1,"Grow up? You make me laugh. And by the way, you contradicted yourself when you said you hadn't touched my edits. I never even referenced Final Fantasy VII when leaving a message to you. You DID mess with my edits BY reverting them, therefore you DID fuck with them. Now go research what I said and stop discriminating against users, asshole. This isn't your own private playground where you can fuck with people."
149567,5de14d27fd68996b,"""

The trouble is that that version was hype too. Wikipedia is not a press coverage scrapbook (WP:LINKFARM) - I realise it was put in to peacock Ethereum for the AFD (which is why it looked so artificial), but the point stands that if those articles are worth including, they need to actually be used as references.
I note also the heading is """"reception"""" - none of it is talking about how Ethereum has been received, it's just a list of press clippings. From e.g. the version before I touched it, there's two statements from non-SP-notable people and one from someone notable enough to have a WP article who also happens to do amateur economics blogging.
So if a """"Reception"""" section is to be of value, it needs to actually be about the reception -   """
52362,8c1c004a352c7390,"Guess what 

You are so fucking retarded that down syndrome patients got nothing on you, you suck so much balls that whores ask you to save some for them, you can go fuck yourself cum than lick it out of your vagina and ass, you swallow your dads jizz, i fucking hate you"
9840,1a092b7759de2a30,"""

It's not Albanian, it is in disputed region of Kosovo. speaks """
93180,f92752213daf54a0,"You are a racist pig, loser.  Don't vandalize again.  14:54, 28 Jan 2005 (UTC)"
115974,6c19abfa47a5dc8e,"Funny
GLAAD? as in glad!?! As in glad gays and lesbians!?!? Thats funny!!!"
18634,3124ddc7bb849847,"This is RIDICULOUS 

Dude, all of this stuff is legit. I don't understand why it is such a big deal. The site has been featured by OFFICIAL Xbox Magazine (see that? OFFICIAL) and Xbox.com, yet another OFFICIAL website. We're just trying to help out, I don't understand what good you're doing anyone if you just leave them there. What, are we linking to porn? It's an Xbox site. All you can do is argue with other members of the site to make yourself feel better. Sockpuppet my ass, CAPiTA's trying to help out people who look at this site while all you can do is try and make it harder for people to find info. Do whatever you want, but you're just an ignorant hater that should lay off.

B Nanny"
80436,d7367a5d6ebd043d,Wikipedia should be named Wikifagia because they all suck balls.
13974,24da134e2415e104,Take yourwarning and shake salt on it and shove it up your poop pipe...
97861,0b8f41bbbdb1841e,Who are the personal attacks directed at?  Did you read beyond 'stupid'?  Did you read enough to see where I said that THE IMAGE IS A STUPID IMAGE AND A POOR CHOICE BECAUSE EVEN THE CREATOR OF THE IMAGE SAID HE ONLY DID IT BECAUSE IT LOOKED COOL? 68.114.130.234
80558,d786b096af4bc880,"""
Thanks for adding the OptIn code, X!, and so quickly.  To be honest I was afraid you would simply abandon the tool in frustration.  Soap— """
111926,56c129a1aeaa715d,This is an effort to fight vandalism of biographical entries.
